salary_id,employee_id,effective_date,previous_salary,new_salary,increment_percent,change_reason
1324,1103,2025-08-15,633326,754291.27,19.1,Promotion
1325,2044,2025-10-16,1795836,1910589.92,6.39,Promotion
1326,1088,2024-12-20,683646,730817.57,6.9,Promotion
1327,2534,2024-10-18,996643,1052953.33,5.65,Annual Increment
1328,492,2025-04-21,414600,474675.54,14.49,Performance Bonus
1329,2515,2024-04-26,263890,306086.01,15.99,Salary Revision
1330,174,2024-08-13,1261439,1378878.97,9.31,Market Adjustment
1331,2017,2024-01-12,1454854,1713381.56,17.77,Performance Bonus
1332,750,2024-02-15,1321924,1424505.3,7.76,Promotion
1333,2363,2025-10-02,518951,539293.88,3.92,Performance Bonus
1334,1960,2024-03-14,1384072,1433206.56,3.55,Market Adjustment
1335,1613,2024-10-14,1689356,1962862.74,16.19,Performance Bonus
1336,494,2025-02-12,1714324,1916785.66,11.81,Market Adjustment
1337,2824,2024-08-10,267655,276219.96,3.2,Promotion
1338,1555,2024-05-22,1468462,1537626.56,4.71,Market Adjustment
1339,2510,2025-10-30,794631,843739.2,6.18,Market Adjustment
1340,972,2025-07-23,814990,904720.4,11.01,Salary Revision
1341,1406,2024-07-04,1017398,1079764.5,6.13,Performance Bonus
1342,863,2024-05-08,1128901,1297220.14,14.91,Market Adjustment
1343,1496,2024-05-10,1090103,1174585.98,7.75,Promotion
1344,2341,2024-05-08,525018,628184.04,19.65,Promotion
1345,410,2025-06-11,1761659,1895368.92,7.59,Promotion
1346,2275,2025-12-18,1156428,1359496.76,17.56,Promotion
1347,598,2025-08-10,1798834,1898489.4,5.54,Annual Increment
1348,724,2024-09-21,1133992,1264287.68,11.49,Salary Revision
1349,2188,2025-11-24,1761124,1908530.08,8.37,Performance Bonus
1350,1229,2024-03-19,776330,873837.05,12.56,Salary Revision
1351,196,2024-10-06,1085509,1136310.82,4.68,Promotion
1352,246,2025-02-09,701867,819991.22,16.83,Performance Bonus
1353,2580,2025-12-16,451959,500092.63,10.65,Market Adjustment
1354,1065,2025-01-09,1006992,1098930.37,9.13,Salary Revision
1355,1056,2025-01-31,971714,1004169.25,3.34,Annual Increment
1356,1439,2025-04-06,1675194,1999679.08,19.37,Promotion
1357,2363,2024-03-28,1457738,1662550.19,14.05,Salary Revision
1358,715,2025-12-12,846867,923423.78,9.04,Salary Revision
1359,1997,2024-08-01,1794607,1984835.34,10.6,Annual Increment
1360,1561,2024-03-09,1536946,1657903.65,7.87,Promotion
1361,687,2024-05-14,1593394,1859968.82,16.73,Market Adjustment
1362,1728,2025-09-12,1573876,1784932.77,13.41,Performance Bonus
1363,293,2025-10-02,415909,439823.77,5.75,Promotion
1364,1285,2025-01-01,914541,1043491.28,14.1,Market Adjustment
1365,2480,2025-03-04,1601917,1757623.33,9.72,Performance Bonus
1366,1488,2025-05-22,1480859,1656488.88,11.86,Performance Bonus
1367,1696,2024-01-05,600891,637725.62,6.13,Annual Increment
1368,513,2025-10-19,1776249,1900408.81,6.99,Market Adjustment
1369,2871,2024-03-02,417907,445405.28,6.58,Performance Bonus
1370,422,2025-07-13,450390,468765.91,4.08,Performance Bonus
1371,2247,2025-08-06,362880,375399.36,3.45,Performance Bonus
1372,2147,2025-12-05,424590,444842.94,4.77,Salary Revision
1373,637,2025-12-06,426813,487121.68,14.13,Performance Bonus
1374,1268,2024-09-12,730994,783698.67,7.21,Market Adjustment
1375,1816,2025-04-11,1563825,1644361.99,5.15,Salary Revision
1376,699,2025-01-02,309918,321075.05,3.6,Market Adjustment
1377,1333,2025-02-10,1248568,1385161.34,10.94,Salary Revision
1378,1116,2025-03-24,1400382,1548262.34,10.56,Salary Revision
1379,726,2025-11-20,1489062,1685022.56,13.16,Salary Revision
1380,1782,2025-05-06,1347774,1534845.03,13.88,Salary Revision
1381,1269,2025-07-22,978064,1087509.36,11.19,Promotion
1382,367,2024-09-16,1176648,1273486.13,8.23,Performance Bonus
1383,1065,2024-02-25,576563,623610.54,8.16,Annual Increment
1384,2144,2024-01-02,535842,583264.02,8.85,Performance Bonus
1385,2192,2024-10-05,267442,306729.23,14.69,Performance Bonus
1386,1955,2025-04-04,878328,906083.16,3.16,Performance Bonus
1387,1200,2024-05-29,1502007,1606096.09,6.93,Annual Increment
1388,2246,2025-04-05,1033588,1097773.81,6.21,Salary Revision
1389,1791,2025-01-11,1077855,1155999.49,7.25,Performance Bonus
1390,1550,2025-01-03,712615,765847.34,7.47,Performance Bonus
1391,2562,2025-02-22,752397,841029.37,11.78,Salary Revision
1392,2843,2025-12-03,1685794,1814251.5,7.62,Salary Revision
1393,1102,2024-06-22,1115922,1185109.16,6.2,Annual Increment
1394,748,2025-03-09,536521,579013.46,7.92,Performance Bonus
1395,2531,2024-12-13,1199521,1291044.45,7.63,Salary Revision
1396,2016,2024-03-29,643823,698226.04,8.45,Promotion
1397,204,2025-08-26,1371914,1418284.69,3.38,Annual Increment
1398,1156,2024-06-01,814543,856329.06,5.13,Performance Bonus
1399,2979,2024-07-15,267205,285802.47,6.96,Promotion
1400,61,2024-12-13,1285111,1371084.93,6.69,Performance Bonus
1401,1277,2024-10-08,1295211,1553864.64,19.97,Performance Bonus
1402,2855,2025-06-11,316557,343812.56,8.61,Promotion
1403,230,2025-10-28,808898,939858.59,16.19,Annual Increment
1404,2225,2024-12-15,1235969,1311239.51,6.09,Market Adjustment
1405,1563,2024-06-12,276456,290472.32,5.07,Promotion
1406,1577,2025-02-09,1178956,1263840.83,7.2,Annual Increment
1407,816,2025-09-01,1216440,1404988.2,15.5,Annual Increment
1408,2135,2024-02-19,1646719,1971122.64,19.7,Performance Bonus
1409,1594,2025-10-01,1679088,2003823.62,19.34,Market Adjustment
1410,650,2024-09-03,1569453,1810834.87,15.38,Salary Revision
1411,2134,2025-01-15,506149,543148.49,7.31,Market Adjustment
1412,814,2025-11-17,1005869,1187830.7,18.09,Promotion
1413,463,2024-03-29,744856,847348.19,13.76,Market Adjustment
1414,62,2025-08-20,600980,700141.7,16.5,Salary Revision
1415,491,2025-09-03,1080070,1257417.49,16.42,Annual Increment
1416,173,2024-03-12,1468606,1708282.5,16.32,Performance Bonus
1417,2820,2025-11-15,1500347,1584816.54,5.63,Annual Increment
1418,1019,2025-07-07,580717,647499.45,11.5,Salary Revision
1419,1387,2025-10-28,1560997,1623749.08,4.02,Market Adjustment
1420,2641,2025-04-14,572790,658250.27,14.92,Annual Increment
1421,516,2025-02-10,1273080,1361686.37,6.96,Salary Revision
1422,2641,2024-11-07,978378,1141669.29,16.69,Performance Bonus
1423,791,2024-01-19,294780,338171.62,14.72,Market Adjustment
1424,2968,2024-07-25,532553,571216.35,7.26,Annual Increment
1425,1988,2024-03-15,1731902,1912712.57,10.44,Market Adjustment
1426,2224,2024-01-26,1711794,1905740.26,11.33,Salary Revision
1427,765,2025-10-28,1390054,1513907.81,8.91,Performance Bonus
1428,1128,2025-11-09,1505522,1784796.33,18.55,Salary Revision
1429,657,2024-02-18,394444,441895.61,12.03,Performance Bonus
1430,1212,2025-12-21,802283,900241.75,12.21,Performance Bonus
1431,3,2024-06-07,1588037,1772249.29,11.6,Promotion
1432,77,2024-01-20,1549677,1821955.25,17.57,Salary Revision
1433,979,2024-09-14,922544,1063324.21,15.26,Salary Revision
1434,1588,2024-05-02,648185,725383.83,11.91,Performance Bonus
1435,2259,2025-07-19,573237,650165.41,13.42,Market Adjustment
1436,1679,2025-03-20,1594072,1729089.9,8.47,Annual Increment
1437,2144,2024-01-24,1631794,1699187.09,4.13,Promotion
1438,732,2024-05-04,315585,335908.67,6.44,Performance Bonus
1439,785,2024-11-02,457101,473282.38,3.54,Performance Bonus
1440,2695,2024-08-05,1277414,1429937.23,11.94,Salary Revision
1441,1049,2025-02-19,352940,385516.36,9.23,Salary Revision
1442,2941,2024-09-21,398633,411468.98,3.22,Promotion
1443,2686,2024-04-13,1280552,1521039.67,18.78,Annual Increment
1444,1918,2025-06-08,1589905,1653978.17,4.03,Salary Revision
1445,1704,2025-05-03,1023993,1192951.84,16.5,Annual Increment
1446,2527,2024-02-07,807455,904268.85,11.99,Annual Increment
1447,1245,2025-05-18,413442,492244.05,19.06,Salary Revision
1448,398,2024-06-20,462284,533152.14,15.33,Salary Revision
1449,1579,2024-03-31,647327,687979.14,6.28,Promotion
1450,2335,2024-12-24,1561401,1859784.73,19.11,Salary Revision
1451,2287,2025-10-23,1120705,1296431.54,15.68,Salary Revision
1452,1467,2025-04-28,1664513,1844280.4,10.8,Performance Bonus
1453,427,2024-08-14,599824,698615.01,16.47,Salary Revision
1454,1645,2025-12-06,1308417,1422772.65,8.74,Promotion
1455,2187,2024-09-18,1508114,1666918.4,10.53,Market Adjustment
1456,1291,2024-11-27,1403604,1682219.39,19.85,Market Adjustment
1457,1523,2025-04-18,1114746,1292993.89,15.99,Performance Bonus
1458,2974,2024-10-19,928325,1052163.55,13.34,Salary Revision
1459,2235,2025-10-27,698639,764171.34,9.38,Salary Revision
1460,1041,2024-07-26,1004992,1199457.95,19.35,Performance Bonus
1461,1627,2024-12-07,250410,288847.93,15.35,Market Adjustment
1462,2441,2025-10-20,284188,317722.18,11.8,Market Adjustment
1463,27,2024-09-14,879845,1053438.42,19.73,Promotion
1464,1290,2025-02-23,295511,343147.37,16.12,Market Adjustment
1465,2268,2025-02-25,1322214,1486961.86,12.46,Salary Revision
1466,634,2024-04-28,447734,464031.52,3.64,Market Adjustment
1467,640,2024-05-16,540263,580782.72,7.5,Salary Revision
1468,1024,2024-08-10,738624,792986.73,7.36,Market Adjustment
1469,377,2025-11-18,1446398,1588145.0,9.8,Promotion
1470,317,2025-08-14,1767458,1918045.42,8.52,Performance Bonus
1471,709,2025-06-25,1273989,1491076.73,17.04,Salary Revision
1472,391,2024-05-14,1498290,1706851.97,13.92,Annual Increment
1473,2994,2024-04-04,1458554,1596970.77,9.49,Annual Increment
1474,1370,2025-11-17,979662,1155609.3,17.96,Performance Bonus
1475,1707,2024-12-05,502791,592237.52,17.79,Promotion
1476,2674,2025-12-21,1513118,1797432.87,18.79,Performance Bonus
1477,222,2024-08-23,889177,995077.98,11.91,Market Adjustment
1478,2212,2025-07-13,1434708,1514190.82,5.54,Salary Revision
1479,2859,2025-04-30,713045,752975.52,5.6,Performance Bonus
1480,1826,2025-04-04,1498082,1689536.88,12.78,Annual Increment
1481,910,2025-05-10,1155834,1247491.64,7.93,Performance Bonus
1482,607,2024-08-27,527220,573140.86,8.71,Performance Bonus
1483,2341,2025-01-11,353412,396952.36,12.32,Market Adjustment
1484,349,2024-09-08,1085771,1210960.4,11.53,Promotion
1485,553,2024-12-22,1258567,1416013.73,12.51,Performance Bonus
1486,1620,2024-05-17,1617864,1823494.51,12.71,Salary Revision
1487,2524,2024-05-13,1792807,2006330.31,11.91,Promotion
1488,294,2024-05-26,808381,939419.56,16.21,Market Adjustment
1489,2805,2025-07-08,1457997,1523898.46,4.52,Performance Bonus
1490,1735,2024-05-29,1016021,1106650.07,8.92,Market Adjustment
1491,1412,2025-07-06,1495450,1706906.63,14.14,Market Adjustment
1492,694,2024-07-28,983408,1115971.4,13.48,Performance Bonus
1493,2553,2025-11-18,555803,614106.73,10.49,Promotion
1494,818,2025-02-28,1687302,1845064.74,9.35,Annual Increment
1495,461,2025-06-29,364374,390353.87,7.13,Salary Revision
1496,605,2025-01-24,853319,880881.2,3.23,Annual Increment
1497,1250,2025-11-03,1193847,1325289.55,11.01,Market Adjustment
1498,857,2024-11-08,1378279,1469245.41,6.6,Salary Revision
1499,2144,2025-06-24,792445,890153.47,12.33,Salary Revision
1500,2990,2024-09-21,546427,627407.48,14.82,Annual Increment
1501,1543,2024-11-16,1472649,1743616.42,18.4,Salary Revision
1502,179,2025-08-08,785730,832088.07,5.9,Market Adjustment
1503,823,2024-03-14,1710722,1941840.54,13.51,Annual Increment
1504,1905,2025-09-25,1623126,1932656.13,19.07,Annual Increment
1505,1592,2025-06-20,1634902,1759318.04,7.61,Market Adjustment
1506,442,2024-03-12,290010,313123.8,7.97,Performance Bonus
1507,947,2024-03-03,1048388,1170525.2,11.65,Annual Increment
1508,1293,2025-05-10,1266410,1491071.13,17.74,Salary Revision
1509,361,2024-07-07,640945,681837.29,6.38,Performance Bonus
1510,2297,2025-08-12,1744156,1802934.06,3.37,Promotion
1511,2169,2024-12-11,889479,966596.83,8.67,Performance Bonus
1512,644,2024-02-12,288529,314208.08,8.9,Market Adjustment
1513,1456,2024-08-21,1561204,1688286.01,8.14,Salary Revision
1514,1130,2024-04-25,380043,431880.87,13.64,Performance Bonus
1515,121,2025-07-06,1413792,1684250.41,19.13,Promotion
1516,622,2024-05-24,966777,1143213.8,18.25,Promotion
1517,360,2024-02-03,1780689,1949854.45,9.5,Salary Revision
1518,2563,2024-07-02,1689743,1805828.34,6.87,Promotion
1519,2347,2024-12-18,570338,628797.65,10.25,Market Adjustment
1520,2480,2025-12-28,940560,1040635.58,10.64,Promotion
1521,847,2024-04-07,1618334,1705076.7,5.36,Salary Revision
1522,2802,2025-05-23,674275,793351.97,17.66,Market Adjustment
1523,2821,2024-04-13,1728778,2044798.62,18.28,Promotion
1524,1762,2025-04-13,554406,632909.89,14.16,Salary Revision
1525,648,2025-08-27,915837,953844.24,4.15,Salary Revision
1526,2947,2024-07-03,498276,528820.32,6.13,Promotion
1527,2979,2024-01-01,311831,361755.14,16.01,Performance Bonus
1528,1685,2025-10-15,886167,979480.39,10.53,Market Adjustment
1529,623,2024-09-04,644125,675171.83,4.82,Promotion
1530,108,2025-04-25,1533418,1740276.09,13.49,Salary Revision
1531,2323,2024-02-15,1534216,1640537.17,6.93,Promotion
1532,946,2025-01-19,1691535,1749723.8,3.44,Annual Increment
1533,2819,2024-06-15,1249507,1315480.97,5.28,Salary Revision
1534,1921,2025-03-03,1743212,1987958.96,14.04,Promotion
1535,1588,2025-08-04,1280636,1422274.34,11.06,Promotion
1536,792,2024-10-19,724529,750249.78,3.55,Annual Increment
1537,1106,2024-01-16,1116216,1191895.44,6.78,Promotion
1538,838,2025-02-17,388697,412057.69,6.01,Performance Bonus
1539,2528,2024-10-25,1277484,1465146.4,14.69,Performance Bonus
1540,1011,2025-07-03,1146649,1259937.92,9.88,Annual Increment
1541,2491,2024-12-11,1792102,2096938.55,17.01,Market Adjustment
1542,1615,2024-11-10,1532418,1823117.69,18.97,Salary Revision
1543,2433,2025-12-30,1374407,1538373.76,11.93,Annual Increment
1544,2133,2024-07-17,479252,530436.11,10.68,Annual Increment
1545,1007,2024-05-14,1337798,1500206.68,12.14,Annual Increment
1546,2285,2024-12-13,1062432,1187480.25,11.77,Annual Increment
1547,778,2025-02-28,860647,950756.74,10.47,Market Adjustment
1548,1172,2025-04-08,1217515,1288496.12,5.83,Market Adjustment
1549,2512,2025-04-04,364392,418066.94,14.73,Promotion
1550,1899,2025-03-20,1604973,1776384.12,10.68,Salary Revision
1551,464,2025-03-09,627007,728832.94,16.24,Salary Revision
1552,555,2024-07-05,1074320,1182074.3,10.03,Performance Bonus
1553,103,2025-05-11,625135,692086.96,10.71,Promotion
1554,1863,2025-04-04,439120,470956.2,7.25,Promotion
1555,2943,2024-12-09,1787762,1878937.86,5.1,Annual Increment
1556,2893,2024-08-16,1192456,1356776.44,13.78,Annual Increment
1557,2146,2025-07-23,1733271,1898451.73,9.53,Salary Revision
1558,2508,2025-11-12,585333,640588.44,9.44,Performance Bonus
1559,180,2025-08-21,608371,720980.47,18.51,Salary Revision
1560,2702,2024-12-24,564760,597290.18,5.76,Promotion
1561,733,2024-11-03,1743271,1810735.59,3.87,Market Adjustment
1562,1268,2024-07-19,1781260,2067508.48,16.07,Performance Bonus
1563,1183,2024-04-17,1563766,1658686.6,6.07,Promotion
1564,831,2024-02-20,257409,292365.14,13.58,Market Adjustment
1565,51,2024-12-22,1211843,1350720.21,11.46,Performance Bonus
1566,2227,2025-07-13,262059,297017.67,13.34,Performance Bonus
1567,975,2025-07-18,704817,796513.69,13.01,Performance Bonus
1568,1859,2024-09-15,1110149,1226825.66,10.51,Salary Revision
1569,2459,2025-04-22,263784,282670.93,7.16,Salary Revision
1570,1140,2024-05-22,1549743,1761902.82,13.69,Promotion
1571,201,2025-03-06,637637,672834.56,5.52,Market Adjustment
1572,151,2024-04-13,554872,652085.57,17.52,Salary Revision
1573,2472,2025-08-14,875877,951465.19,8.63,Annual Increment
1574,201,2025-03-31,478353,526618.82,10.09,Promotion
1575,661,2024-04-18,1659475,1789411.89,7.83,Salary Revision
1576,2345,2025-08-06,1428971,1514995.05,6.02,Performance Bonus
1577,2372,2024-02-12,1005370,1194781.71,18.84,Annual Increment
1578,1226,2025-04-20,927006,1012939.46,9.27,Performance Bonus
1579,278,2024-04-22,1146163,1344907.66,17.34,Annual Increment
1580,1200,2025-11-29,1237374,1302831.08,5.29,Market Adjustment
1581,1349,2024-01-27,1355309,1491246.49,10.03,Promotion
1582,2851,2024-08-17,688411,780658.07,13.4,Annual Increment
1583,2341,2025-03-11,1780351,2130189.97,19.65,Salary Revision
1584,360,2025-09-01,1264314,1457880.47,15.31,Salary Revision
1585,2896,2024-07-21,852275,939718.42,10.26,Market Adjustment
1586,1064,2025-12-28,1351825,1524588.23,12.78,Salary Revision
1587,1450,2024-10-20,522028,592188.56,13.44,Performance Bonus
1588,2129,2024-02-16,1779211,2023674.59,13.74,Performance Bonus
1589,737,2024-02-22,1528016,1634365.91,6.96,Market Adjustment
1590,793,2025-08-29,253315,266006.08,5.01,Performance Bonus
1591,2562,2024-04-22,497308,574589.66,15.54,Promotion
1592,2521,2025-07-18,1119546,1231948.42,10.04,Market Adjustment
1593,1433,2024-08-08,1425276,1663297.09,16.7,Promotion
1594,47,2025-05-26,1593473,1695773.97,6.42,Market Adjustment
1595,1043,2025-11-26,392262,424545.16,8.23,Salary Revision
1596,2253,2025-05-30,929317,1078379.45,16.04,Annual Increment
1597,2810,2024-09-17,948944,1032451.07,8.8,Salary Revision
1598,2524,2025-02-15,311063,364379.2,17.14,Promotion
1599,1354,2025-01-01,958704,1137789.91,18.68,Performance Bonus
1600,1944,2025-01-11,324571,369946.03,13.98,Performance Bonus
1601,637,2025-06-06,1565334,1734859.67,10.83,Salary Revision
1602,1373,2024-10-22,1219870,1419074.77,16.33,Performance Bonus
1603,230,2024-09-27,1342769,1451399.01,8.09,Market Adjustment
1604,2275,2025-11-17,1373833,1419444.26,3.32,Salary Revision
1605,2808,2025-01-07,945665,1102550.82,16.59,Market Adjustment
1606,272,2025-05-15,563115,606869.04,7.77,Annual Increment
1607,1390,2024-05-30,1036936,1178477.76,13.65,Promotion
1608,2339,2024-08-16,1520222,1666467.36,9.62,Salary Revision
1609,479,2025-02-03,896512,1030899.15,14.99,Market Adjustment
1610,2908,2025-05-29,316329,340433.27,7.62,Annual Increment
1611,2036,2024-02-09,748371,818119.18,9.32,Market Adjustment
1612,886,2024-02-24,1351215,1461203.9,8.14,Annual Increment
1613,1533,2025-02-16,328423,381693.21,16.22,Annual Increment
1614,1818,2025-01-14,1311147,1355988.23,3.42,Performance Bonus
1615,2049,2024-09-15,573124,608829.63,6.23,Performance Bonus
1616,2145,2024-07-21,900869,1046629.6,16.18,Promotion
1617,403,2024-05-15,1332437,1525640.36,14.5,Promotion
1618,841,2024-11-24,1769534,1833591.13,3.62,Performance Bonus
1619,2924,2024-06-04,1345436,1412304.17,4.97,Market Adjustment
1620,181,2025-06-09,1690853,1985399.59,17.42,Annual Increment
1621,1366,2025-01-17,1229109,1451823.55,18.12,Annual Increment
1622,2133,2025-05-20,1631990,1887722.83,15.67,Annual Increment
1623,2366,2025-02-25,904611,1029990.08,13.86,Promotion
1624,1315,2024-06-30,670595,712641.31,6.27,Market Adjustment
1625,2181,2024-07-03,919305,1067680.83,16.14,Annual Increment
1626,1117,2025-03-26,563148,595134.81,5.68,Annual Increment
1627,63,2024-03-09,1556410,1751116.89,12.51,Annual Increment
1628,847,2024-03-25,1387765,1512108.74,8.96,Market Adjustment
1629,1111,2025-07-15,546866,650989.29,19.04,Market Adjustment
1630,2352,2025-09-20,763435,808554.01,5.91,Market Adjustment
1631,2512,2024-01-22,960386,1077457.05,12.19,Annual Increment
1632,533,2024-12-02,310802,344990.22,11.0,Annual Increment
1633,434,2025-07-20,1054466,1095695.62,3.91,Performance Bonus
1634,1606,2024-11-02,625354,719032.03,14.98,Salary Revision
1635,2579,2025-03-30,1697296,1950023.37,14.89,Salary Revision
1636,1457,2025-08-09,905235,983537.83,8.65,Promotion
1637,2921,2024-07-18,1656916,1934615.12,16.76,Annual Increment
1638,1908,2024-03-07,1440740,1516234.78,5.24,Performance Bonus
1639,399,2024-03-17,1205429,1305238.52,8.28,Performance Bonus
1640,1928,2024-09-30,735897,876526.92,19.11,Promotion
1641,2527,2025-12-26,791175,937700.61,18.52,Performance Bonus
1642,752,2024-08-01,1717198,2036425.11,18.59,Market Adjustment
1643,1331,2025-03-18,1200603,1336151.08,11.29,Annual Increment
1644,1947,2025-10-12,486741,530401.67,8.97,Performance Bonus
1645,700,2025-06-06,841936,977150.92,16.06,Salary Revision
1646,2354,2025-01-07,517164,577361.89,11.64,Performance Bonus
1647,2926,2024-03-25,474356,514866.0,8.54,Annual Increment
1648,1238,2025-08-19,1367248,1515457.68,10.84,Salary Revision
